CustomerID,Region,TownSize,Gender,Age,EducationYears,JobCategory,UnionMember,EmploymentLength,Retired,HHIncome,DebtToIncomeRatio,CreditDebt,OtherDebt,LoanDefault,MaritalStatus,HouseholdSize,NumberPets,NumberCats,NumberDogs,NumberBirds,HomeOwner,CarsOwned,CarOwnership,CarBrand,CarValue,CommuteTime,PoliticalPartyMem,Votes,CreditCard,CardTenure,CardItemsMonthly,CardSpendMonth,ActiveLifestyle,PhoneCoTenure,VoiceLastMonth,VoiceOverTenure,EquipmentRental,EquipmentLastMonth,EquipmentOverTenure,CallingCard,WirelessData,DataLastMonth,DataOverTenure,Multiline,VM,Pager,Internet,CallerID,CallWait,CallForward,ThreeWayCalling,EBilling,TVWatchingHours,OwnsPC,OwnsMobileDevice,OwnsGameSystem,OwnsFax,NewsSubscriber,age_generations,education_level,income_class,monthly_tele_spending_ratio,data_equip_voice_sum,credit_debt_actual,other_debt_actual,total_debt,voice_to_total_ratio,equipment_to_total_ratio,data_to_total_ratio,tv_watching_level
4432-KMTQXO-788,Southeast,small,Female,56,19,Professional,No,6,No,138000,7,4.47258,5.18742,No,Married,2,0,0,0,0,0,5,Own,Domestic,67800,19,No,Yes,Disc,35,10,6938,Yes,66,66.15,1442.05,Yes,48.05,3054.8,Yes,Yes,60.5,4054.25,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,14,Yes,Yes,Yes,Yes,Yes,Gen X,Masters,UpperMiddle,0.025180167,174.7,447258,518742,966000,0.378649113,0.275042931,0.346307956,Medium
9172-WITHKP-BXZ,Midwest,very_large,Female,29,17,Sales,No,1,No,35000,5.7,1.079295,0.915705,No,Married,2,0,0,0,0,0,3,Lease,Foreign,16800,20,No,Yes,Mast,11,15,3630,Yes,57,51.15,934,No,0,0,Yes,Yes,43.15,2437.2,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,22,Yes,Yes,Yes,No,Yes,Millennials,Bachelors,LowerMiddle,0.025977961,94.3,107929.5,91570.5,199500,0.542417815,0,0.457582185,Medium
1114-UELZXT-QT7,Southwest,very_large,Female,68,11,Agriculture,No,36,Yes,35000,12.2,0.74298,3.52702,No,Married,2,0,0,0,0,0,2,Own,Domestic,13900,19,Yes,No,AMEX,30,4,1455.9,No,64,53.1,1114,No,0,0,Yes,No,0,0,No,No,No,No,Yes,Yes,Yes,Yes,No,21,No,No,No,Yes,Yes,Boomers,Less Than High School,LowerMiddle,0.036472285,53.1,74298,352702,427000,1,0,0,Medium
0992-DNDKIT-CUP,Southeast,medium,Male,22,16,Labor,No,0,No,20000,5.2,0.27976,0.76024,Yes,Married,4,3,3,0,0,0,0,NA,NA,1000,19,Yes,Yes,Disc,4,16,4823,Yes,29,21.6,220.9,Yes,21.4,559.85,No,No,0,0,No,No,No,,No,No,No,No,Yes,18,Yes,Yes,Yes,No,No,Gen Z,Bachelors,LowerClass,0.008915613,43,27976,76024,104000,0.502325581,0.497674419,0,Medium
2654-JRLXAI-HC7,Midwest,very_large,Female,46,10,Professional,No,5,No,25000,7.7,0.4774,1.4476,No,Unmarried,1,6,0,0,0,0,2,Own,Domestic,13400,26,Yes,Yes,Visa,16,7,1389.5,No,31,27.6,322.5,No,0,0,No,No,0,0,No,No,No,No,Yes,No,Yes,No,No,20,No,No,No,No,Yes,Gen X,Less Than High School,LowerClass,0.01986326,27.6,47740,144760,192500,1,0,0,Medium
0405-BACHZT-AYK,Southwest,very_large,Male,24,17,Professional,No,0,No,33000,3.9,0.428571,0.858429,No,Married,3,1,1,0,0,1,2,Own,Foreign,16800,30,No,No,Disc,6,12,1885.2,No,5,17.85,38.25,Yes,41.85,163.4,No,Yes,25.4,89.6,No,Yes,No,,No,No,No,No,Yes,22,Yes,Yes,Yes,Yes,No,Gen Z,Bachelors,LowerMiddle,0.045141099,85.1,42857.1,85842.9,128700,0.209753231,0.491774383,0.298472385,Medium
4939-KCMADL-HLM,West,large,Female,78,16,Sales,No,18,Yes,32000,23.1,3.171168,4.220832,No,Married,2,9,0,0,0,0,1,Lease,Domestic,14800,22,No,No,Visa,19,11,1762,No,39,20.25,234.75,No,0,0,Yes,Yes,32.2,1224.05,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,No,20,Yes,No,No,Yes,No,Boomers,Bachelors,LowerMiddle,0.02976731,52.45,317116.8,422083.2,739200,0.386081983,0,0.613918017,Medium
4724-UVMKNV-Z1I,Midwest,large,Male,73,10,Professional,No,31,Yes,16000,3,0.29856,0.18144,No,Married,4,5,0,0,0,0,2,Lease,Domestic,7000,19,No,No,AMEX,33,11,3037.3,No,66,57.3,1231.75,No,0,0,Yes,No,0,0,No,No,No,No,No,No,No,No,No,33,No,No,No,No,Yes,Boomers,Less Than High School,LowerClass,0.01886544,57.3,29856,18144,48000,1,0,0,High
4231-HZEXGK-HRI,Southwest,medium,Female,26,20,Professional,No,0,No,64000,3.9,0.391872,2.104128,Yes,Unmarried,1,2,1,1,0,0,2,Own,Domestic,27300,33,Yes,No,Disc,3,14,4107.8,Yes,8,6.15,15.45,No,0,0,No,No,0,0,No,No,No,Yes,No,No,No,No,No,19,Yes,No,No,No,No,Gen Z,Professional or Doctorate,MiddleClass,0.001497152,6.15,39187.2,210412.8,249600,1,0,0,Medium
4979-WSWKYV-BSV,Midwest,very_large,Female,44,15,Service,No,7,No,31000,14.8,2.105892,2.482108,No,Unmarried,1,12,0,0,0,0,3,Own,Foreign,13500,21,No,Yes,AMEX,21,9,4204.8,No,52,36.75,629.55,No,0,0,Yes,No,0,0,Yes,No,No,No,No,No,No,Yes,No,24,Yes,No,No,No,No,Gen X,Some College,LowerMiddle,0.008740011,36.75,210589.2,248210.8,458800,1,0,0,High
7245-IUATZR-VLV,Southeast,very_large,Male,30,12,Sales,No,1,No,18000,14.5,0.79866,1.81134,No,Married,4,0,0,0,0,0,5,Own,Domestic,10200,21,No,Yes,Visa,12,10,2635.5,Yes,27,9.6,86.3,No,0,0,No,No,0,0,No,No,No,No,No,No,No,No,No,21,No,No,No,No,Yes,Millennials,Professional or Doctorate,LowerClass,0.003642573,9.6,79866,181134,261000,1,0,0,Medium
2041-WAUPOH-84L,Northeast,small,Male,44,8,Sales,No,9,No,41000,3.1,0.151249,1.119751,No,Unmarried,1,0,0,0,0,0,2,Own,Domestic,16400,32,No,Yes,Visa,9,10,3211.9,No,14,17.1,75.95,No,0,0,No,No,0,0,No,No,No,No,No,No,No,No,No,20,Yes,No,Yes,No,No,Gen X,Less Than High School,LowerMiddle,0.005323952,17.1,15124.9,111975.1,127100,1,0,0,Medium
5472-GUGMBS-ZVK,West,large,Female,21,12,Service,Yes,1,No,22000,2.7,0.275616,0.318384,Yes,Married,2,0,0,0,0,1,3,Own,Domestic,11500,29,No,Yes,Othe,3,16,4610.3,Yes,6,13.65,26.35,No,0,0,No,No,0,0,Yes,No,No,No,No,No,No,Yes,No,17,Yes,No,No,No,No,Gen Z,Professional or Doctorate,LowerClass,0.002960762,13.65,27561.6,31838.4,59400,1,0,0,Medium
1811-FUILIP-L3S,West,very_large,Female,62,9,Crafts,Yes,31,Yes,14000,15,0.5754,1.5246,No,Married,2,3,0,1,0,1,3,Lease,Foreign,5100,18,No,No,Visa,37,7,797.5,No,70,125.25,2817.05,No,0,0,Yes,No,0,0,Yes,No,No,No,Yes,No,Yes,Yes,No,16,No,No,No,No,Yes,Boomers,Less Than High School,LowerClass,0.157053292,125.25,57540,152460,210000,1,0,0,Medium
2687-GRSYRT-YRW,Southwest,medium,Male,33,14,Sales,Yes,4,No,82000,6.9,3.745596,1.912404,No,Married,2,5,0,0,0,1,2,Lease,Foreign,58400,30,No,Yes,AMEX,8,9,3281.9,No,21,13.35,81.7,No,0,0,No,No,0,0,No,No,No,No,No,No,No,No,Yes,15,Yes,No,Yes,No,Yes,Millennials,Some College,MiddleClass,0.004067766,13.35,374559.6,191240.4,565800,1,0,0,Medium
9184-ABVZGX-Z4V,Midwest,very_large,Male,65,17,Sales,Yes,7,No,91000,0.3,0.094731,0.178269,No,Unmarried,1,0,0,0,0,1,1,Lease,Domestic,53900,17,Yes,Yes,AMEX,36,11,4517.3,Yes,68,66,1487.15,Yes,55.95,3887.2,Yes,Yes,84.85,5602.9,Yes,Yes,Yes,,Yes,No,No,No,Yes,17,Yes,No,Yes,Yes,Yes,Boomers,Bachelors,MiddleClass,0.045779559,206.8,9473.1,17826.9,27300,0.319148936,0.270551257,0.410299807,Medium
9891-ZXATIA-55Z,West,large,Male,38,16,Labor,No,10,No,74000,4.7,0.699078,2.778922,No,Married,2,0,0,0,0,1,5,Own,Foreign,36500,27,Yes,Yes,AMEX,15,9,7489.5,Yes,36,42.3,521.9,No,0,0,No,No,0,0,No,No,No,No,Yes,No,No,No,No,18,No,Yes,No,No,No,Millennials,Bachelors,MiddleClass,0.005647907,42.3,69907.8,277892.2,347800,1,0,0,Medium
6246-WBWHHS-GFB,Southwest,medium,Female,34,15,Sales,No,3,No,46000,2.1,0.358386,0.607614,No,Unmarried,2,2,2,0,0,1,3,Own,Domestic,17500,28,No,Yes,AMEX,14,6,1416.3,Yes,31,32.4,354.45,No,0,0,No,No,0,0,No,No,No,Yes,Yes,Yes,Yes,Yes,No,20,Yes,Yes,Yes,No,No,Millennials,Some College,LowerMiddle,0.022876509,32.4,35838.6,60761.4,96600,1,0,0,Medium
2212-AOYDMW-0ZV,Midwest,large,Male,78,20,Professional,Yes,13,Yes,14000,8.2,0.307664,0.840336,No,Married,2,4,0,0,0,1,2,Lease,Domestic,8000,25,No,No,Disc,39,9,2428.1,No,72,107.4,2537.2,No,0,0,Yes,No,0,0,Yes,No,No,Yes,Yes,No,No,Yes,No,16,Yes,No,No,No,Yes,Boomers,Professional or Doctorate,LowerClass,0.044232116,107.4,30766.4,84033.6,114800,1,0,0,Medium
8268-VLELYK-IJK,Southeast,medium,Female,47,10,Service,No,17,No,68000,22,5.40056,9.55944,Yes,Unmarried,1,0,0,0,0,1,4,Own,Foreign,40500,26,No,No,Visa,16,16,5288.1,No,28,23.85,213.9,No,0,0,No,No,0,0,No,No,No,No,No,No,No,No,No,15,No,No,No,No,No,Gen X,Less Than High School,MiddleClass,0.004510127,23.85,540056,955944,1496000,1,0,0,Medium
6023-TINSQC-7T4,West,medium,Female,60,19,Labor,No,22,No,101000,7.2,1.498032,5.773968,No,Married,2,2,0,1,1,0,2,Own,Domestic,39700,30,Yes,Yes,AMEX,12,9,12608.3,Yes,14,30.3,121.55,Yes,39.05,494.8,Yes,Yes,22.65,271.75,Yes,Yes,Yes,,No,Yes,Yes,Yes,Yes,17,Yes,No,No,Yes,No,Boomers,Masters,UpperMiddle,0.007296781,92,149803.2,577396.8,727200,0.329347826,0.424456522,0.246195652,Medium
2332-AAKERL-PNS,West,small,Female,61,17,Professional,No,7,No,121000,9.1,4.085081,6.925919,No,Married,2,5,0,2,3,1,2,Own,Domestic,67700,28,Yes,Yes,Visa,31,13,2963.3,No,60,28.5,540,No,0,0,Yes,No,0,0,No,No,No,No,Yes,Yes,No,Yes,No,19,No,No,No,No,Yes,Boomers,Bachelors,UpperMiddle,0.009617656,28.5,408508.1,692591.9,1101100,1,0,0,Medium
8888-ERPHEF-H3V,Southwest,very_small,Female,77,11,Service,No,23,Yes,19000,15.3,0.866286,2.040714,No,Unmarried,1,8,0,0,0,0,2,Lease,Domestic,9800,30,No,Yes,Mast,13,5,914,No,32,15.15,150,No,0,0,No,No,0,0,No,No,No,No,No,No,No,No,No,29,No,No,No,No,Yes,Boomers,Less Than High School,LowerClass,0.016575492,15.15,86628.6,204071.4,290700,1,0,0,High
0213-HSPXOI-LYR,Southeast,very_small,Female,21,16,Crafts,No,0,No,30000,13.5,1.22715,2.82285,Yes,Married,4,0,0,0,0,1,2,Own,Foreign,9900,31,No,Yes,Disc,4,17,5459.2,Yes,10,14.1,52.35,Yes,24.7,190.85,No,No,0,0,No,No,No,,No,No,No,No,Yes,20,Yes,Yes,Yes,No,No,Gen Z,Bachelors,LowerClass,0.007107268,38.8,122715,282285,405000,0.363402062,0.636597938,0,Medium
9095-NXHCNI-HXG,West,medium,Female,31,19,Professional,No,1,No,43000,2.1,0.706146,0.196854,Yes,Unmarried,3,4,0,0,0,0,3,Own,Foreign,28500,37,No,No,Disc,1,10,3089.6,No,2,12.9,6.3,Yes,32.85,42.85,Yes,Yes,28.75,22.3,No,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,16,Yes,Yes,Yes,No,No,Millennials,Masters,LowerMiddle,0.024113154,74.5,70614.6,19685.4,90300,0.173154362,0.440939597,0.38590604,Medium
4115-RQKQTM-RXB,Northeast,small,Male,74,11,Professional,No,26,Yes,18000,1.4,0.054432,0.197568,No,Unmarried,1,7,0,0,0,0,7,Lease,Domestic,11000,32,Yes,No,Othe,23,8,2416.7,No,50,44.4,708.25,No,0,0,Yes,No,0,0,Yes,No,No,No,No,Yes,No,Yes,Yes,24,No,No,No,No,Yes,Boomers,Less Than High School,LowerClass,0.01837216,44.4,5443.2,19756.8,25200,1,0,0,High
4730-MCQYEE-7XQ,Southwest,large,Female,27,20,Sales,No,0,No,42000,16.4,1.370712,5.517288,No,Married,4,2,0,2,0,0,2,Own,Domestic,17800,27,No,Yes,Disc,9,12,3884.4,Yes,41,46.95,580.35,Yes,49,2046.8,Yes,Yes,49.25,2032.4,Yes,Yes,Yes,,Yes,Yes,No,Yes,Yes,20,Yes,Yes,Yes,No,Yes,Gen Z,Professional or Doctorate,LowerMiddle,0.03738029,145.2,137071.2,551728.8,688800,0.323347107,0.337465565,0.339187328,Medium
4048-TDAQGT-9Y6,Northeast,large,Male,64,10,Labor,No,36,No,327000,11.7,15.533154,22.725846,No,Married,2,0,0,0,0,0,2,Own,Domestic,85800,23,No,Yes,AMEX,40,9,7848.1,No,72,302.1,7400.85,No,0,0,Yes,No,0,0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,16,Yes,No,No,No,Yes,Boomers,Less Than High School,UpperClass,0.038493393,302.1,1553315.4,2272584.6,3825900,1,0,0,Medium
4336-AZJUON-KO0,Southeast,small,Male,72,18,Professional,No,9,No,30000,6.9,0.17595,1.89405,No,Married,2,3,0,0,0,1,2,Own,Domestic,12800,20,No,Yes,Visa,13,6,887.8,No,40,37.2,507.25,No,0,0,No,No,0,0,Yes,No,Yes,,Yes,No,Yes,Yes,No,24,Yes,Yes,No,Yes,Yes,Boomers,Masters,LowerClass,0.041901329,37.2,17595,189405,207000,1,0,0,High
5495-XNMJLP-GBP,Southwest,small,Male,66,16,Professional,No,21,Yes,96000,15.6,8.326656,6.649344,No,Married,2,0,0,0,0,1,2,Own,Foreign,44100,31,No,Yes,Visa,38,13,4206.3,No,70,73.65,1858.25,No,0,0,Yes,No,0,0,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,No,22,Yes,No,Yes,No,Yes,Boomers,Bachelors,UpperMiddle,0.01750945,73.65,832665.6,664934.4,1497600,1,0,0,Medium
9844-JTMVSQ-J5G,West,large,Male,55,16,Crafts,No,29,No,143000,10.9,9.66394,5.92306,No,Unmarried,1,0,0,0,0,1,5,Own,Domestic,94800,23,No,Yes,AMEX,37,11,9955,No,69,55.5,1286.1,Yes,54.4,3676.2,Yes,No,0,0,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,21,Yes,Yes,No,Yes,Yes,Gen X,Bachelors,UpperMiddle,0.011039679,109.9,966394,592306,1558700,0.50500455,0.49499545,0,Medium
6960-IEHYJM-SCB,Southeast,very_large,Female,20,15,Sales,No,0,No,25000,6.8,0.9061,0.7939,Yes,Unmarried,1,0,0,0,0,0,2,Own,Domestic,14700,32,No,No,Disc,2,5,993.4,Yes,7,10.95,29.1,Yes,35.95,210.55,Yes,Yes,30.8,186,Yes,Yes,Yes,,No,Yes,Yes,Yes,Yes,33,Yes,Yes,Yes,Yes,No,Gen Z,Some College,LowerClass,0.078216227,77.7,90610,79390,170000,0.140926641,0.462676963,0.396396396,High
2566-HGSGRK-ROU,West,very_large,Male,59,18,Sales,No,7,No,68000,6.5,2.14812,2.27188,No,Unmarried,1,0,0,0,0,0,3,Own,Foreign,34200,18,No,No,Disc,20,8,6026.7,No,56,59.85,1154.15,Yes,61.9,3395,Yes,Yes,74.8,4242.6,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,19,Yes,No,Yes,Yes,Yes,Gen X,Masters,MiddleClass,0.032613205,196.55,214812,227188,442000,0.304502671,0.314932587,0.380564742,Medium
7164-HJCLUK-29N,West,large,Female,69,8,Professional,Yes,16,No,78000,12.7,6.68655,3.21945,No,Married,2,2,1,1,0,0,0,NA,NA,1000,23,No,Yes,Disc,40,10,3649.4,No,72,140.1,3491.9,No,0,0,Yes,No,0,0,Yes,Yes,No,No,Yes,Yes,Yes,Yes,No,16,No,No,No,Yes,Yes,Boomers,Less Than High School,MiddleClass,0.038389872,140.1,668655,321945,990600,1,0,0,Medium
5052-NKTQMH-BKA,Northeast,large,Female,43,13,Sales,No,2,No,38000,6.5,0.45448,2.01552,No,Unmarried,1,0,0,0,0,1,3,Own,Foreign,18200,24,No,No,Mast,9,6,1312.1,Yes,17,19.8,114.15,No,0,0,No,No,0,0,No,No,No,No,No,No,No,No,No,16,Yes,Yes,Yes,No,No,Millennials,Some College,LowerMiddle,0.015090313,19.8,45448,201552,247000,1,0,0,Medium
0309-KOSUPM-CSV,Southeast,large,Male,32,14,Professional,No,5,No,65000,14.1,4.133415,5.031585,Yes,Unmarried,1,1,1,0,0,1,2,Own,Domestic,36700,27,No,Yes,Mast,7,12,3523.5,No,10,11.1,29.9,Yes,32.95,261.2,No,No,0,0,No,No,No,,No,No,Yes,No,Yes,20,Yes,Yes,Yes,No,No,Millennials,Some College,MiddleClass,0.012501774,44.05,413341.5,503158.5,916500,0.251986379,0.748013621,0,Medium
8514-TCRHWV-DPM,West,very_large,Male,78,10,Crafts,No,28,Yes,17000,20.8,0.625872,2.910128,No,Unmarried,1,0,0,0,0,0,2,Own,Domestic,9600,25,Yes,No,Visa,8,12,2700.4,No,26,46.05,378.7,No,0,0,Yes,No,0,0,No,No,No,No,No,No,No,No,No,16,No,No,No,No,No,Boomers,Less Than High School,LowerClass,0.017053029,46.05,62587.2,291012.8,353600,1,0,0,Medium
7441-RFDNVF-7SP,West,medium,Male,64,15,Professional,No,11,No,62000,17.5,0.42315,10.42685,No,Married,2,0,0,0,0,1,3,Own,Domestic,31900,25,Yes,Yes,AMEX,39,8,5054.5,No,72,220.65,5166.2,Yes,44.55,3259.85,Yes,No,0,0,Yes,No,No,No,No,No,No,No,No,16,Yes,No,Yes,No,Yes,Boomers,Some College,MiddleClass,0.052468098,265.2,42315,1042685,1085000,0.832013575,0.167986425,0,Medium
1150-ESKSKG-FRM,Northeast,very_large,Male,75,11,Sales,No,11,Yes,11000,8,0.22616,0.65384,No,Unmarried,1,0,0,0,0,0,1,Own,Foreign,5700,29,No,No,Visa,14,18,3346.8,No,42,34.35,457.4,No,0,0,Yes,No,0,0,No,No,No,No,No,No,No,No,No,21,No,No,No,No,No,Boomers,Less Than High School,LowerClass,0.010263535,34.35,22616,65384,88000,1,0,0,Medium
7196-SOFWOP-3K6,Northeast,very_large,Male,74,19,Professional,Yes,20,Yes,108000,9.3,4.549932,5.494068,No,Married,2,5,0,0,0,1,1,Own,Foreign,39800,27,No,Yes,Disc,35,15,6840.9,No,69,67.95,1550.1,No,0,0,Yes,No,0,0,Yes,No,No,,Yes,No,No,Yes,Yes,23,Yes,Yes,Yes,No,Yes,Boomers,Masters,UpperMiddle,0.009932904,67.95,454993.2,549406.8,1004400,1,0,0,Medium
9083-WGKZAH-8XR,Midwest,large,Female,20,15,Sales,No,0,No,19000,7.6,0.280136,1.163864,Yes,Unmarried,1,4,0,0,0,1,2,Own,Domestic,7600,24,No,Yes,Disc,1,8,1331.4,Yes,1,6.3,2.1,Yes,25.55,25.55,No,No,0,0,No,No,Yes,,No,No,No,No,Yes,27,Yes,Yes,Yes,No,No,Gen Z,Some College,LowerClass,0.023922187,31.85,28013.6,116386.4,144400,0.197802198,0.802197802,0,High
8552-ZQJYEJ-BW1,West,small,Male,65,15,Sales,No,6,Yes,26000,11.1,0.70707,2.17893,No,Unmarried,1,7,0,0,0,1,1,Own,Domestic,15200,26,Yes,No,Visa,37,11,2765.6,Yes,70,204.3,4632,Yes,35.8,2430.95,Yes,No,0,0,Yes,No,No,Yes,No,No,No,No,No,12,Yes,Yes,Yes,No,Yes,Boomers,Some College,LowerClass,0.086816604,240.1,70707,217893,288600,0.85089546,0.14910454,0,Medium
3686-HKVHPL-GU6,Northeast,very_small,Female,66,16,Sales,No,3,No,21000,21.2,1.709568,2.742432,Yes,Unmarried,1,0,0,0,0,1,0,NA,NA,1000,25,No,No,Othe,28,11,2703,Yes,62,30.6,625.05,No,0,0,Yes,No,0,0,Yes,No,No,No,Yes,Yes,No,No,No,27,No,No,Yes,No,Yes,Boomers,Bachelors,LowerClass,0.011320755,30.6,170956.8,274243.2,445200,1,0,0,High
4923-DBKSJV-D3H,Southwest,large,Female,45,19,Service,No,10,No,82000,7,1.90568,3.83432,No,Married,2,0,0,0,0,0,2,Own,Foreign,50500,19,No,Yes,Visa,8,12,4505.5,Yes,14,6.75,24.65,Yes,31.35,438.25,Yes,No,0,0,No,No,Yes,,No,No,No,Yes,No,20,Yes,Yes,Yes,Yes,No,Gen X,Masters,MiddleClass,0.008456331,38.1,190568,383432,574000,0.177165354,0.822834646,0,Medium
4588-ODXEGS-UGY,Midwest,very_large,Female,44,13,Crafts,Yes,13,No,60000,12.5,2.2125,5.2875,No,Married,2,3,0,0,0,1,2,Own,Domestic,35500,12,Yes,Yes,Mast,26,11,4015.3,Yes,70,96.9,2239.45,No,0,0,Yes,No,0,0,Yes,No,No,No,No,Yes,Yes,No,No,20,No,Yes,No,No,Yes,Gen X,Some College,MiddleClass,0.024132692,96.9,221250,528750,750000,1,0,0,Medium
2689-VYLAYC-OSJ,Southeast,medium,Female,59,11,Labor,Yes,21,No,100000,5.9,1.8644,4.0356,No,Unmarried,1,6,0,1,0,1,3,Own,Domestic,57100,21,No,Yes,Visa,30,10,2967.7,No,63,60,1292.85,No,0,0,Yes,No,0,0,No,No,No,No,No,No,No,No,No,18,No,No,No,No,Yes,Gen X,Less Than High School,UpperMiddle,0.020217677,60,186440,403560,590000,1,0,0,Medium
1086-IKBULJ-52W,Northeast,medium,Female,38,15,Professional,No,8,No,81000,10.9,4.32621,4.50279,No,Married,2,0,0,0,0,1,1,Own,Foreign,30600,28,Yes,No,Disc,1,7,5691.7,No,1,4.2,1.4,No,0,0,No,No,0,0,No,No,No,No,No,No,No,No,No,15,No,Yes,No,No,No,Millennials,Some College,MiddleClass,0.000737917,4.2,432621,450279,882900,1,0,0,Medium
3149-SOXJIB-AZ6,Midwest,medium,Male,65,13,Service,Yes,9,No,34000,17.3,2.517496,3.364504,No,Unmarried,1,1,1,0,0,0,3,Own,Domestic,15200,20,No,No,AMEX,17,16,12027.4,Yes,36,19.2,241.75,No,0,0,Yes,No,0,0,No,No,No,,Yes,No,Yes,Yes,No,23,Yes,No,Yes,No,No,Boomers,Some College,LowerMiddle,0.001596355,19.2,251749.6,336450.4,588200,1,0,0,Medium
0198-MUHWOZ-918,Northeast,very_large,Female,26,15,Sales,No,1,No,23000,10.3,0.61594,1.75306,Yes,Unmarried,1,5,0,0,0,0,2,Own,Foreign,14800,19,Yes,No,Mast,5,12,3796.1,Yes,8,15.45,58.4,No,0,0,No,No,0,0,No,No,No,,No,No,No,No,No,14,Yes,Yes,No,No,No,Gen Z,Some College,LowerClass,0.004069967,15.45,61594,175306,236900,1,0,0,Medium
4487-UIOHOC-Y6X,Northeast,medium,Male,70,16,Professional,No,11,No,107000,14.1,1.191873,13.895127,No,Unmarried,1,3,2,0,0,0,1,Own,Domestic,54200,30,No,No,Othe,25,7,1895.9,No,56,38.25,760.4,No,0,0,No,No,0,0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,24,Yes,Yes,No,No,Yes,Boomers,Bachelors,UpperMiddle,0.020175115,38.25,119187.3,1389512.7,1508700,1,0,0,High
3319-BOOXCD-PSQ,Southeast,very_small,Female,65,18,Professional,No,17,No,66000,6.9,2.609442,1.944558,No,Married,2,0,0,0,0,1,3,Own,Foreign,31500,36,No,Yes,Disc,25,11,2351.7,No,65,67.5,1397.15,No,0,0,Yes,No,0,0,Yes,No,No,,No,Yes,No,No,No,21,Yes,Yes,No,No,Yes,Boomers,Masters,MiddleClass,0.028702641,67.5,260944.2,194455.8,455400,1,0,0,Medium
3630-CTGBIF-YIX,Southeast,very_small,Female,61,9,Professional,Yes,31,No,107000,3.6,1.88748,1.96452,No,Unmarried,3,4,0,0,0,0,2,Own,Domestic,44100,27,No,No,AMEX,29,7,6242.2,No,63,34.8,695.8,No,0,0,Yes,No,0,0,No,No,No,No,No,Yes,Yes,Yes,No,22,No,No,Yes,No,Yes,Boomers,Less Than High School,UpperMiddle,0.005574958,34.8,188748,196452,385200,1,0,0,Medium
2594-FSOPWS-H02,West,small,Male,63,13,Sales,No,3,No,69000,3.5,1.335495,1.079505,No,Unmarried,1,1,0,0,0,1,4,Own,Foreign,53200,22,Yes,Yes,Disc,19,11,6711.3,Yes,45,23.4,346.95,Yes,28.6,1210,Yes,No,0,0,No,No,No,,No,No,No,No,No,18,Yes,No,Yes,No,Yes,Boomers,Some College,MiddleClass,0.007748126,52,133549.5,107950.5,241500,0.45,0.55,0,Medium
3335-MFSNGA-J31,Northeast,small,Female,70,11,Service,No,29,No,224000,2.6,1.36864,4.45536,No,Unmarried,1,2,2,0,0,1,0,NA,NA,1000,19,Yes,No,AMEX,37,12,7028.2,Yes,71,86.4,2049.45,No,0,0,Yes,No,0,0,No,Yes,Yes,No,Yes,Yes,Yes,Yes,No,16,No,No,No,No,Yes,Boomers,Less Than High School,UpperClass,0.012293333,86.4,136864,445536,582400,1,0,0,Medium
3239-YTOCDY-213,Southwest,small,Male,64,22,Labor,No,21,Yes,28000,8.1,1.295028,0.972972,No,Married,2,1,1,0,0,1,3,Own,Domestic,13100,28,Yes,Yes,Disc,34,13,3516.5,Yes,68,70.8,1728.1,Yes,39.45,2674.25,Yes,No,0,0,Yes,Yes,Yes,,No,Yes,Yes,No,Yes,19,Yes,Yes,Yes,Yes,No,Boomers,Professional or Doctorate,LowerClass,0.031352197,110.25,129502.8,97297.2,226800,0.642176871,0.357823129,0,Medium
1226-OKZENG-YMZ,Southeast,very_small,Female,56,14,Sales,No,3,No,31000,0.9,0.175491,0.103509,No,Married,2,1,1,0,0,1,4,Own,Foreign,18100,16,No,Yes,Disc,14,8,2902.8,No,26,30.3,271.2,Yes,28.7,694.7,Yes,No,0,0,No,No,No,No,Yes,Yes,Yes,Yes,No,28,No,Yes,No,No,Yes,Gen X,Some College,LowerMiddle,0.020325203,59,17549.1,10350.9,27900,0.513559322,0.486440678,0,High
1946-CHZAKX-7PK,Midwest,large,Male,43,14,Sales,Yes,1,No,32000,10.1,1.22816,2.00384,Yes,Married,2,0,0,0,0,0,2,Own,Foreign,18300,20,Yes,Yes,Disc,15,19,4532,No,26,15.75,114.85,No,0,0,No,No,0,0,No,No,No,No,No,No,No,No,No,25,No,Yes,Yes,No,No,Millennials,Some College,LowerMiddle,0.003475287,15.75,122816,200384,323200,1,0,0,High
